#List of SDSS AGN from DR7 that are found in HSC survey, with their magnitudes 
#created on Feb 16, 2019
#code at https://github.com/nevencaplar/Variability/tree/master/HSC 
#@Neven Caplar, Princeton University 
#ncaplar@princeton.edu
# 
#SDSS ID 
#ra (SDSS) 
#dec (SDSS) 
#redshift 
#Delta g-band (g-band psf SDSS magnitude - g_psfflux_mag (HSC))  
#Delta g-band err (sqrt(g-band psf err (SDSS)**2+g_psfflux_magsigma (HSC)**2)) 
#g-band (SDSS - all SDSS magnitudes are psf magnitudes) 
#g-band err (SDSS)  
#r-band (SDSS)  
#r-band err (SDSS) 
#i-band (SDSS) 
#i-band err (SDSS)  
#ra (HSC)  
#dec (HSC)  
#g_cmodel_mag (HSC)  
#g_cmodel_magsigma (HSC)  
#r_cmodel_mag (HSC)  
#r_cmodel_magsigma (HSC)  
#i_cmodel_mag (HSC) 
# i_cmodel_magsigma (HSC)  
#g_psfflux_mag (HSC)  
# g_psfflux_magsigma (HSC) 
#r_psfflux_mag (HSC) 
#r_psfflux_magsigma (HSC) 
#i_psfflux_mag (HSC) 
#i_psfflux_magsigma (HSC) 
#object_id (HSC) 
  
000054.02+005503.0,0.2251,0.917518,1.1819,-0.3640745,0.021034267,-0.3661345,0.021038324,19.851,0.021,-0.3448519,0.019026669,-0.3441538,0.019027963,19.574,0.019,-0.3877113,0.030023864,-0.3873947,0.030024178,19.45,0.03,0.22509809,0.9175187,20.217134,0.0012692803,19.918154,0.0010311943,19.837395,0.001204688,20.215075,0.0012001486,19.918852,0.0010070313,19.837711,0.0011967996,41645536205367384
000054.96+010143.4,0.229,1.028724,1.4617,-0.1806116,0.020029685,-0.1816453,0.020032054,19.731,0.02,-0.0587427,0.018024433,-0.0612966,0.018025644,19.406,0.018,-0.1173696,0.028008822,-0.119111,0.028008977,19.179,0.028,0.22901002,1.0287353,19.912645,0.0011327834,19.467297,0.00096118345,19.298111,0.0007090536,19.911612,0.0010900872,19.464743,0.0009382074,19.29637,0.00070297427,41645540500331824
000057.58+010658.6,0.2399,1.116287,2.5551,0.1118239,0.033017263,0.1104868,0.033019014,20.156,0.033,0.157182,0.027016358,0.1602814,0.02701699,20.03,0.027,0.1880984,0.0390096,0.1904406,0.03900974,20.013,0.039,0.23993337,1.1162819,20.045513,0.0011204139,19.869719,0.00095800677,19.82256,0.000871643,20.044176,0.0010675538,19.872818,0.0009399904,19.824902,0.0008654107,41645540500336520
000058.22-004646.5,0.2426,-0.779601,1.8973,-0.1901296,0.037013184,-0.1895402,0.037016228,18.904,0.037,-0.129548,0.01902544,-0.1323251,0.019026756,18.915,0.019,-0.1551156,0.017008508,-0.1474442,0.017008634,18.586,0.017,0.24259803,-0.77960056,19.09354,0.0010959603,19.047325,0.001008701,18.733444,0.0005419109,19.09413,0.0009878897,19.044548,0.0009835329,18.741116,0.0005378819,40576806608199632
000104.52+002753.7,0.2688,0.464944,0.5512,-1.3219446,0.0321664,-1.2837461,0.032177106,20.199,0.032,-1.2641366,0.030162603,-1.1939214,0.030164128,20.279,0.03,-1.0610337,0.03905641,-0.9624696,0.039055895,20.079,0.039,0.26886246,0.4649554,21.482746,0.0033713635,21.472921,0.003142385,21.04147,0.0020887763,21.520945,0.003267617,21.543137,0.003127711,21.140034,0.0020983515,41645527615427144
000107.52+004113.1,0.2812,0.686989,1.399,0.2402593,0.031013524,0.2407628,0.031014932,20.094,0.031,0.1777493,0.027012257,0.1841618,0.027012592,19.798,0.027,0.0755649,0.034008265,0.0826984,0.03400834,19.652,0.034,0.2813888,0.68698716,19.853237,0.00096229085,19.613838,0.00082468824,19.569302,0.0007531238,19.85374,0.00091582246,19.62025,0.000813663,19.576435,0.00074962236,41645394471445448
000112.43-000029.2,0.3018,-0.008137,1.4227,0.4638148,0.03802389,0.4575472,0.038028248,20.724,0.038,0.4247187,0.03201918,0.4260844,0.03201975,20.406,0.032,0.3665217,0.037011728,0.3707179,0.037011877,20.281,0.037,0.3018416,-0.00814165,20.266453,0.0014654326,19.979916,0.0011244707,19.910282,0.0009376206,20.260185,0.0013475986,19.981281,0.001108052,19.914478,0.00093163137,40576686349115872
000118.40-010221.8,0.3267,-1.039397,1.9685,0.2601664,0.025040733,0.2519705,0.02504947,19.924,0.025,0.2872503,0.025021607,0.2888544,0.025021905,19.76,0.025,0.1791704,0.02502697,0.1790464,0.025027145,19.458,0.025,0.3266515,-1.0394108,19.67203,0.0015735076,19.471146,0.001046762,19.278954,0.0011653162,19.663834,0.001427682,19.47275,0.0010396264,19.27883,0.0011615722,40576660579309328
000118.69+003314.1,0.328,0.553917,1.4003,0.294482,0.036025353,0.301337,0.036028564,20.484,0.036,0.2907283,0.03202446,0.3058307,0.032025203,20.338,0.032,0.1893615,0.04501309,0.2186088,0.045013137,20.295,0.045,0.32790345,0.55393374,20.182663,0.0014343584,20.03217,0.001270282,20.076391,0.0010874142,20.189518,0.0013513331,20.047272,0.0012515042,20.105639,0.001085427,41645390176478448
000119.44-011234.3,0.331,-1.20955,2.2138,0.3926151,0.027088717,0.3958957,0.027106002,20.102,0.027,0.3653617,0.029056622,0.363666,0.029058116,19.947,0.029,0.3302424,0.033021156,0.3334868,0.033021536,19.688,0.033,0.33101037,-1.2095646,19.706104,0.0023948501,19.583334,0.0018368769,19.354513,0.0011924079,19.709385,0.0021905673,19.581638,0.0018130713,19.357758,0.0011818614,40576660579303696
000119.50+001038.0,0.3313,0.177228,1.6209,0.5400335,0.028029332,0.5471669,0.028034737,20.528,0.028,0.326717,0.035016637,0.33419,0.035017088,20.409,0.035,0.1798741,0.042010933,0.1880585,0.042011037,20.18,0.042,0.33127183,0.17723763,19.980833,0.0013951532,20.07481,0.0010938279,19.991941,0.0009630198,19.987967,0.0012819899,20.082283,0.001079311,20.000126,0.0009583889,41645381586544880
000127.79-002756.0,0.3657,-0.465574,1.3358,-0.4076829,0.037073195,-0.4009137,0.037087575,20.263,0.037,-0.4014327,0.02803949,-0.3975226,0.028040633,19.978,0.028,-0.5468355,0.035024382,-0.5290495,0.035024628,19.867,0.035,0.36578667,-0.46557763,20.663914,0.0025472096,20.375523,0.0015089869,20.39605,0.0013132201,20.670683,0.0023284685,20.379433,0.0014876202,20.413836,0.0013066403,40576673464220536
000139.83-003713.5,0.416,-0.620424,1.8326,-0.5795042,0.034027886,-0.5803549,0.034033597,19.392,0.034,-0.4773845,0.023034157,-0.4769992,0.023035103,19.462,0.023,-0.4489693,0.030011218,-0.4454941,0.03001138,19.218,0.03,0.4159524,-0.620414,19.972355,0.001511838,19.939,0.0012712177,19.663494,0.00082636875,19.971504,0.0013773276,19.939384,0.001253967,19.66697,0.0008204729,40576673464212608
000141.43+002356.3,0.4226,0.398987,0.9329,-0.5115034,0.024015103,-0.505953,0.024017867,19.031,0.024,-0.5651115,0.015041771,-0.5584034,0.015044868,18.85,0.015,-0.5518214,0.027007764,-0.5405775,0.027007855,18.926,0.027,0.42263705,0.3990055,19.536953,0.00092623685,19.408403,0.0011610573,19.466578,0.0006513386,19.542503,0.00085158314,19.415112,0.0011202149,19.477821,0.0006475443,41645385881514920
000149.33+005731.6,0.4556,0.958799,1.2058,0.1066425,0.03602597,0.1174228,0.036027804,20.47,0.036,-0.0223506,0.030025197,-0.0066607,0.030026246,20.187,0.03,-0.0165177,0.043013528,0.0021514,0.043013617,20.236,0.043,0.455577,0.95880216,20.352577,0.0014151138,20.19366,0.001255155,20.233849,0.0010822151,20.363358,0.0013676865,20.20935,0.0012298275,20.252518,0.0010787486,41645398766418000
000154.89-002209.0,0.4788,-0.36919,1.1657,0.1538817,0.022012252,0.1506831,0.022014908,19.206,0.022,0.2704948,0.02201278,0.2808116,0.022013176,19.004,0.022,0.1516325,0.021006806,0.1501791,0.021006914,18.99,0.021,0.4787183,-0.36918503,19.055317,0.0008100748,18.723188,0.0007615227,18.83982,0.00053890265,19.052118,0.00073431915,18.733505,0.00074996904,18.838367,0.00053466397,40576540320228912
000208.83-001742.6,0.5366,-0.295188,0.6521,-0.0378451,0.022014901,-0.0311522,0.022017527,18.928,0.022,-0.0029026,0.022012858,0.0265735,0.022012787,18.827,0.022,-0.1068636,0.019006394,-0.0702901,0.019006347,18.69,0.019,0.5368069,-0.29518628,18.959152,0.0008783457,18.800426,0.0007501909,18.76029,0.0004911503,18.965845,0.00080983684,18.829903,0.00075225194,18.796864,0.00049298484,40576540320233064
000209.05+000552.8,0.5376,0.098022,2.1447,0.3769324,0.043043695,0.3768122,0.043052405,21.122,0.043,0.3082206,0.056030408,0.3130157,0.056030847,21.154,0.056,0.2739876,0.064014204,0.285178,0.06401436,20.873,0.064,0.53770393,0.09803174,20.745188,0.002123584,20.840984,0.0018590135,20.587822,0.0013557045,20.745068,0.0019389808,20.84578,0.0018456684,20.599012,0.0013484368,41645244147585224
000210.11-005730.9,0.542,-0.958599,1.9633,0.2797964,0.025057485,0.2735079,0.02506729,20.215,0.025,0.3608865,0.02802756,0.3633584,0.028027838,20.203,0.028,0.4166062,0.04101967,0.4173939,0.041019917,20.141,0.041,0.5421371,-0.958587,19.941492,0.0018355076,19.839642,0.0012488925,19.723606,0.0012781215,19.935204,0.0016963463,19.842113,0.0012426577,19.724394,0.0012701625,40576527435324392
000212.07-005309.1,0.5503,-0.885874,2.2122,-0.3370527,0.020050831,-0.3407091,0.020062039,19.706,0.02,-0.4060443,0.021038223,-0.4066603,0.02103919,19.503,0.021,-0.3483562,0.02803178,-0.3454093,0.028032131,19.455,0.028,0.550297,-0.8858544,20.04671,0.0015765171,19.90966,0.0012835555,19.80041,0.0013417833,20.043053,0.0014268258,19.909044,0.001267623,19.803356,0.0013344127,40576527435327936
000215.10-002358.8,0.563,-0.399692,1.4496,-0.5984931,0.039112665,-0.6012988,0.039128233,20.487,0.039,-0.5275496,0.03407659,-0.5251788,0.034078036,20.337,0.034,-0.4591816,0.039041694,-0.4497326,0.039042156,20.252,0.039,0.5629136,-0.39969006,21.088299,0.0031652227,20.862179,0.0023049002,20.701733,0.0018138014,21.085493,0.0029665604,20.86455,0.0022834202,20.711182,0.0018038849,40576540320227160
000220.09-005222.9,0.5835,-0.873031,2.2356,-0.2395143,0.032122143,-0.2463293,0.032151368,20.658,0.032,-0.2196106,0.031090891,-0.2210278,0.031096466,20.409,0.031,-0.1057432,0.036027122,-0.1059702,0.03602758,19.976,0.036,0.5837067,-0.87301886,20.90433,0.0031161567,20.630028,0.0024474775,20.08197,0.0014094214,20.897514,0.0027985987,20.62861,0.0023756132,20.081743,0.0013977305,40576527435328488
000226.10+000549.1,0.609,0.096983,1.6506,-0.2339344,0.019017046,-0.24753,0.019021502,18.691,0.019,-0.1849674,0.014017456,-0.1834282,0.014018208,18.659,0.014,-0.2547082,0.01500577,-0.2500009,0.015005851,18.429,0.015,0.6087363,0.09698432,18.93853,0.00090415374,18.842428,0.00071425515,18.679,0.0004190233,18.924934,0.0008050314,18.843967,0.0006993339,18.683708,0.00041610884,41645244147585736
000230.94-000616.5,0.629,-0.104604,1.3338,-0.5278078,0.061019257,-0.5261027,0.06102204,19.801,0.061,-0.47978,0.17900465,-0.4757612,0.1790048,19.358,0.179,-0.5011282,0.14700262,-0.49434,0.14700265,19.342,0.147,0.62891954,-0.104583375,20.327103,0.00163992,19.833761,0.0013111954,19.83634,0.0008842764,20.328808,0.0015328416,19.83778,0.0012905907,19.843128,0.00087928446,40576544615202976
000232.32-002029.8,0.635,-0.341638,2.1788,-0.545006,0.035048302,-0.5453569,0.035055228,20.083,0.035,-0.5701077,0.02904659,-0.5677369,0.029047621,19.977,0.029,-0.3529791,0.033021223,-0.34415,0.033021435,20.001,0.033,0.6346767,-0.34163493,20.628357,0.001966996,20.544737,0.0016626342,20.34515,0.001189654,20.628006,0.0018394404,20.547108,0.0016445075,20.35398,0.0011836586,40576540320230496
000240.45-004033.1,0.6685,-0.675886,0.7062,-0.4218486,0.030170674,-0.416365,0.030207278,20.371,0.03,-0.4975592,0.03511508,-0.4850164,0.03512339,20.242,0.035,-0.0015984,0.047069684,0.0231571,0.04706983,20.486,0.047,0.6685363,-0.67589045,20.787365,0.0035326635,20.727016,0.0029415013,20.462843,0.0025629727,20.792849,0.003204605,20.73956,0.0028406046,20.487598,0.0025602814,40576394291343424
000240.76-004803.6,0.67,-0.80102,1.7352,-0.040193,0.030066973,-0.0458521,0.030082557,20.31,0.03,0.0388253,0.03203078,0.0416349,0.032031983,19.978,0.032,-0.0610409,0.026034074,-0.0590344,0.02603441,19.677,0.026,0.6698484,-0.8010141,20.355852,0.0022271515,19.936365,0.0014310227,19.736034,0.0013380904,20.350193,0.002005715,19.939175,0.0014038543,19.73804,0.0013315489,40576394291337352
000246.47-000615.3,0.694,-0.104276,1.7129,0.3261569,0.028025439,0.3296454,0.028029572,20.379,0.028,0.256545,0.029019782,0.2691335,0.029020255,20.151,0.029,0.1774283,0.03200981,0.2026187,0.032009833,19.856,0.032,0.69365734,-0.10426346,20.049355,0.0012872247,19.881866,0.0010840537,19.653381,0.00079335977,20.052843,0.0011938222,19.894455,0.001071321,19.678572,0.0007924086,40576407176251520
000248.92+005648.2,0.704,0.946746,1.2939,-0.0597275,0.0350377,-0.0475167,0.035041235,20.568,0.035,-0.1390663,0.030029796,-0.1144424,0.030030612,20.15,0.03,-0.1821521,0.039025746,-0.1430285,0.039025657,20.062,0.039,0.7038784,0.9467631,20.615517,0.0016994879,20.264442,0.0013556182,20.205029,0.0014148891,20.627728,0.0016249712,20.289066,0.0013374103,20.244152,0.0014172965,41645123888511504
000252.72-000331.0,0.7197,-0.058612,3.6829,-0.4606111,0.058231376,-0.4643152,0.058260657,21.733,0.058,-0.4723701,0.038062453,-0.4759216,0.038064525,20.639,0.038,-0.4571702,0.05104343,-0.4532506,0.05104394,20.511,0.051,0.71968824,-0.058603458,22.197315,0.0055049313,21.114922,0.002215382,20.96425,0.0021174427,22.193611,0.0051858784,21.11137,0.002179513,20.96817,0.002105148,40576411471207528
000316.31-002148.9,0.818,-0.363591,0.5192,0.0507467,0.037072547,0.2846411,0.03706766,20.826,0.037,-0.1657123,0.034033474,0.5399018,0.03402686,20.455,0.034,-0.2796776,0.036016904,0.528218,0.03601328,20.043,0.036,0.8179952,-0.3635846,20.541359,0.0022386124,19.915098,0.0013517347,19.514782,0.000977896,20.775253,0.0023181515,20.620712,0.0015090653,20.322678,0.0011032807,40581900439416472
000316.39-000732.4,0.8184,-0.125672,3.1779,-0.0907783,0.027062174,-0.0938224,0.027076636,20.271,0.027,-0.1328749,0.029033797,-0.1242575,0.02903503,20.06,0.029,-0.0625179,0.036014967,-0.0587585,0.036015123,20.075,0.036,0.8182892,-0.12566547,20.364822,0.0020357377,20.184258,0.0014258154,20.133759,0.0010435728,20.361778,0.0018333775,20.192875,0.0014004986,20.137518,0.0010381631,40581904734386448
000322.60-002941.1,0.844,-0.494776,0.6513,-0.4637844,0.025042243,-0.4418746,0.02504672,19.873,0.025,-0.5124183,0.029026344,-0.4602771,0.02902601,19.737,0.029,-0.4348625,0.025028965,-0.355986,0.025028436,19.607,0.025,0.8441964,-0.49477836,20.314875,0.0015290969,20.197277,0.0012285023,19.962986,0.0011927153,20.336784,0.0014539429,20.249418,0.0012363928,20.041862,0.0012037616,40581758705495512
000326.67+001157.1,0.8613,0.199222,1.8536,-0.007416,0.026012518,-0.0066931,0.026014427,19.392,0.026,-0.0506982,0.020013688,-0.0478372,0.020014284,19.297,0.02,-0.0509932,0.030005474,-0.0448057,0.030005544,19.017,0.03,0.8611365,0.19923513,19.398693,0.00086625305,19.344837,0.0007560253,19.061806,0.0005767716,19.399416,0.0008068809,19.347698,0.0007400988,19.067993,0.0005731515,41650466827825760
000330.19+000813.2,0.876,0.137008,2.5684,-0.2284193,0.02501141,-0.2115488,0.025013156,18.974,0.025,-0.1395995,0.018015258,-0.1077163,0.018015288,18.846,0.018,-0.1849685,0.029006405,-0.1315551,0.029006334,18.855,0.029,0.87577647,0.13701998,19.185549,0.00081118714,18.953716,0.00074200734,18.986555,0.00060612144,19.20242,0.0007553473,18.9856,0.00074128545,19.039968,0.00060955697,41650466827822000
000338.57+000432.0,0.9106,0.075562,2.0921,-0.0322719,0.027018998,-0.0343967,0.027021721,19.723,0.027,-0.0647186,0.02302488,-0.069115,0.023025611,19.732,0.023,0.0145541,0.035012238,0.0170508,0.035012405,19.672,0.035,0.9107064,0.07557026,19.757397,0.0010832592,19.801115,0.0010857304,19.65495,0.0009319897,19.755272,0.0010130297,19.796719,0.001070091,19.657446,0.00092561595,41650462532862088
000339.11+011019.6,0.913,1.172125,1.6946,-0.0135083,0.033021215,0.0006423,0.033022635,20.322,0.033,0.0945125,0.029023256,0.1161953,0.029023586,20.152,0.029,0.0375084,0.031009635,0.0612205,0.031009605,19.709,0.031,0.91299164,1.172119,20.321358,0.0012224906,20.035805,0.0011698498,19.64778,0.0007717759,20.335508,0.0011834921,20.057487,0.0011616197,19.671492,0.0007729831,41650488302664648
000347.20+005344.7,0.947,0.895754,0.5783,-0.2614941,0.04203495,-0.1299023,0.0420336,20.409,0.042,-0.2927548,0.037038717,0.0001568,0.03703563,20.459,0.037,-0.4340341,0.041019857,-0.0103681,0.04101766,20.004,0.041,0.94670576,0.8957646,20.538902,0.0016803782,20.458843,0.0016240992,20.014368,0.0012034875,20.670494,0.0017138097,20.751755,0.0016930687,20.438034,0.0012762299,41650484007691120
000348.46-004355.3,0.952,-0.732054,0.8981,0.0493988,0.03805342,0.0538067,0.03805882,20.209,0.038,-0.0012485,0.032033246,0.0217522,0.032032833,19.991,0.032,-0.0783509,0.038040854,-0.0618428,0.03804106,20.061,0.038,0.9519198,-0.73205143,20.155193,0.0021151204,19.969248,0.0014499493,20.122843,0.0017669697,20.159601,0.0020156128,19.992249,0.0014590932,20.13935,0.0017625673,40581754410526736
000350.75-010359.5,0.9614,-1.06653,0.9159,0.1792244,0.026067497,0.1792168,0.026079893,20.032,0.026,0.0529153,0.025074791,0.0766122,0.025075633,19.812,0.025,-0.0452769,0.032058697,-0.02331,0.03205955,19.753,0.032,0.9614786,-1.066528,19.852783,0.0020398067,19.735388,0.0019461289,19.77631,0.0019531592,19.852776,0.0018746874,19.759085,0.0019352364,19.798277,0.0019390716,40581745820589088
000355.49+000736.4,0.9814,0.126804,1.0275,0.0456705,0.027013673,0.0416555,0.02701612,19.783,0.027,0.0682451,0.021014431,0.0724775,0.021014908,19.542,0.021,-0.0343754,0.03400887,-0.0258401,0.03400897,19.536,0.034,0.98120594,0.12680589,19.741344,0.00093311054,19.469522,0.0007914314,19.56184,0.0007809554,19.73733,0.0008593468,19.473755,0.0007786882,19.570375,0.00077668094,41650466827821344
